transaction_id,date,product_id,quantity,unit_price,total_amount,discount_amount,customer_id,region
18106,2024-09-16,617,1,87.54,87.54,0.0,CUST8390,South
18107,2024-09-16,272,1,77.97,77.97,13.76,CUST6909,East
18108,2024-09-16,123,2,25.63,51.26,17.08,CUST5828,South
18109,2024-09-16,266,2,174.64,349.28,149.68,CUST6867,South
18110,2024-09-16,242,1,137.45,137.45,15.28,CUST5595,West
18111,2024-09-16,264,1,142.0,142.0,0.0,CUST9066,West
18112,2024-09-16,411,2,411.28,822.56,0.0,CUST8904,East
18113,2024-09-16,466,5,90.17,450.85,112.7,CUST5673,East
18114,2024-09-16,10,2,76.15,152.3,0.0,CUST7398,East
18115,2024-09-16,420,2,280.14,560.28,62.24,CUST5018,North
18116,2024-09-16,554,1,194.06,194.06,34.25,CUST6015,West
18117,2024-09-16,281,2,220.1,440.2,0.0,CUST5625,North
18118,2024-09-16,188,3,46.76,140.28,7.38,CUST1799,West
18119,2024-09-16,394,1,178.14,178.14,9.38,CUST1142,West
18120,2024-09-16,444,2,343.74,687.48,0.0,CUST9717,Central
18121,2024-09-16,630,1,42.6,42.6,4.74,CUST3223,West
18122,2024-09-16,287,5,123.36,616.8,68.55,CUST5876,Central
18123,2024-09-16,346,5,111.52,557.6,29.35,CUST8117,South
18124,2024-09-16,171,4,154.6,618.4,32.56,CUST8495,East
18125,2024-09-16,510,2,461.97,923.94,0.0,CUST6980,South
18126,2024-09-16,118,1,70.31,70.31,12.41,CUST9140,West
18127,2024-09-16,615,3,280.89,842.67,44.34,CUST4733,Central
18128,2024-09-16,341,1,250.61,250.61,0.0,CUST6761,East
18129,2024-09-16,132,2,61.04,122.08,13.56,CUST7223,North
18130,2024-09-16,71,1,145.12,145.12,0.0,CUST2649,South
18131,2024-09-16,76,1,138.07,138.07,0.0,CUST2987,North
18132,2024-09-16,553,4,497.71,1990.84,0.0,CUST5164,North
18133,2024-09-16,254,3,220.76,662.28,165.57,CUST8664,South
18134,2024-09-16,167,2,33.89,67.78,0.0,CUST6905,East
18135,2024-09-16,361,1,283.35,283.35,0.0,CUST6803,South
18136,2024-09-16,224,2,251.79,503.58,88.86,CUST8128,North
18137,2024-09-16,520,3,75.44,226.32,11.91,CUST2516,West
18138,2024-09-16,325,1,230.92,230.92,12.16,CUST1990,Central
18139,2024-09-16,131,3,137.24,411.72,176.43,CUST4646,South
18140,2024-09-16,159,2,140.42,280.84,0.0,CUST5143,West
18141,2024-09-16,623,3,211.93,635.79,70.65,CUST1509,West
18142,2024-09-16,548,1,153.8,153.8,0.0,CUST3348,West
18143,2024-09-16,378,2,57.46,114.92,20.28,CUST3229,East
18144,2024-09-16,405,4,252.88,1011.52,0.0,CUST2706,West
18145,2024-09-16,13,2,67.4,134.8,23.78,CUST5860,South
18146,2024-09-16,379,1,177.68,177.68,19.74,CUST3037,West
18147,2024-09-16,89,1,104.33,104.33,5.49,CUST1930,South
18148,2024-09-16,241,2,169.95,339.9,59.98,CUST3157,East
18149,2024-09-16,345,2,237.76,475.52,0.0,CUST1962,South
18150,2024-09-16,599,2,204.99,409.98,175.7,CUST5868,South
18151,2024-09-16,620,1,291.41,291.41,0.0,CUST9331,Central
18152,2024-09-16,399,2,253.5,507.0,56.34,CUST5237,East
18153,2024-09-16,540,5,111.16,555.8,185.25,CUST3532,West
18154,2024-09-16,171,1,154.6,154.6,8.14,CUST6857,South
18155,2024-09-16,606,1,137.82,137.82,7.25,CUST4977,West
18156,2024-09-16,136,4,198.82,795.28,198.84,CUST2487,West
18157,2024-09-16,95,1,173.01,173.01,0.0,CUST5335,Central
18158,2024-09-16,276,6,136.36,818.16,204.48,CUST7785,East
18159,2024-09-16,347,2,167.05,334.1,0.0,CUST6507,East
18160,2024-09-16,391,1,195.63,195.63,21.74,CUST6805,Central
18161,2024-09-16,181,2,121.33,242.66,26.96,CUST6800,West
18162,2024-09-16,528,1,474.12,474.12,24.95,CUST9307,North
18163,2024-09-17,151,1,39.56,39.56,4.39,CUST8350,South
18164,2024-09-17,320,3,97.56,292.68,15.42,CUST2789,West
18165,2024-09-17,155,1,244.7,244.7,0.0,CUST5716,South
18166,2024-09-17,646,2,137.17,274.34,0.0,CUST8199,North
18167,2024-09-17,10,1,76.15,76.15,0.0,CUST9668,South
18168,2024-09-17,408,1,397.31,397.31,44.14,CUST3174,South
18169,2024-09-17,180,1,255.48,255.48,28.38,CUST5585,North
18170,2024-09-17,93,1,45.5,45.5,8.03,CUST3644,South
18171,2024-09-17,620,3,291.41,874.23,0.0,CUST4418,West
18172,2024-09-17,540,2,111.16,222.32,74.1,CUST3119,West
18173,2024-09-17,286,2,143.46,286.92,50.64,CUST7348,North
18174,2024-09-17,509,1,118.13,118.13,13.13,CUST8563,West
18175,2024-09-17,338,2,98.57,197.14,84.48,CUST5433,North
18176,2024-09-17,564,3,84.69,254.07,13.35,CUST5534,North
18177,2024-09-17,256,1,185.84,185.84,9.78,CUST5557,West
18178,2024-09-17,613,1,128.99,128.99,14.34,CUST6510,East
18179,2024-09-17,568,2,214.48,428.96,0.0,CUST2626,North
18180,2024-09-17,248,3,147.44,442.32,23.28,CUST3676,Central
18181,2024-09-17,318,1,55.99,55.99,2.95,CUST7189,South
18182,2024-09-17,588,2,181.06,362.12,40.24,CUST9268,North
18183,2024-09-17,257,5,225.47,1127.35,281.85,CUST3011,North
18184,2024-09-17,191,1,52.62,52.62,9.28,CUST6737,North
18185,2024-09-17,617,1,87.54,87.54,0.0,CUST3225,South
18186,2024-09-17,346,3,111.52,334.56,17.61,CUST9714,Central
18187,2024-09-17,66,1,74.26,74.26,0.0,CUST3653,North
18188,2024-09-17,80,2,43.26,86.52,15.26,CUST8812,East
18189,2024-09-17,606,2,137.82,275.64,14.5,CUST6546,Central
18190,2024-09-17,93,1,45.5,45.5,8.03,CUST6841,South
18191,2024-09-17,339,1,57.24,57.24,3.01,CUST9616,South
18192,2024-09-17,41,1,118.98,118.98,13.22,CUST8247,West
18193,2024-09-17,133,3,226.86,680.58,120.09,CUST9034,West
18194,2024-09-17,163,1,244.64,244.64,43.17,CUST5471,South
18195,2024-09-17,606,3,137.82,413.46,21.75,CUST4379,Central
18196,2024-09-17,318,2,55.99,111.98,5.9,CUST4443,East
18197,2024-09-17,486,4,261.49,1045.96,348.64,CUST5341,South
18198,2024-09-17,206,5,81.35,406.75,174.3,CUST4755,West
18199,2024-09-17,629,1,79.93,79.93,4.21,CUST4170,South
18200,2024-09-17,424,3,61.89,185.67,79.56,CUST8216,Central
18201,2024-09-17,285,2,260.42,520.84,27.4,CUST4538,Central
18202,2024-09-17,223,5,187.09,935.45,311.85,CUST7852,Central
18203,2024-09-17,12,1,55.08,55.08,2.9,CUST4065,North
18204,2024-09-17,239,1,44.93,44.93,5.0,CUST6647,North
18205,2024-09-17,504,2,289.22,578.44,144.6,CUST1672,North
18206,2024-09-17,468,1,127.26,127.26,0.0,CUST3260,West
18207,2024-09-17,339,1,57.24,57.24,3.01,CUST1023,West
18208,2024-09-17,455,2,158.4,316.8,16.68,CUST8225,South
18209,2024-09-17,540,4,111.16,444.64,148.2,CUST2109,East
18210,2024-09-17,18,3,116.43,349.29,87.3,CUST4173,East
18211,2024-09-17,156,1,148.52,148.52,0.0,CUST9551,West
18212,2024-09-17,226,4,215.85,863.4,95.92,CUST7269,East
18213,2024-09-17,470,2,92.69,185.38,20.6,CUST4548,West
18214,2024-09-17,275,2,144.91,289.82,51.14,CUST2118,East
18215,2024-09-17,551,3,53.22,159.66,68.43,CUST6840,West
18216,2024-09-17,126,3,104.03,312.09,16.41,CUST5073,North
18217,2024-09-17,144,2,140.14,280.28,31.14,CUST1431,East
18218,2024-09-17,219,3,39.72,119.16,29.79,CUST3973,North
18219,2024-09-17,465,2,335.07,670.14,0.0,CUST4187,North
18220,2024-09-17,197,1,110.88,110.88,19.56,CUST8424,South
18221,2024-09-17,34,2,30.66,61.32,15.32,CUST1496,Central
18222,2024-09-17,580,5,265.4,1327.0,0.0,CUST6920,North
18223,2024-09-17,641,3,167.37,502.11,88.59,CUST8803,Central
18224,2024-09-17,545,2,496.03,992.06,0.0,CUST4433,South
18225,2024-09-17,579,2,58.26,116.52,29.12,CUST8652,West
18226,2024-09-17,226,1,215.85,215.85,23.98,CUST4731,North
18227,2024-09-17,266,3,174.64,523.92,224.52,CUST3132,Central
18228,2024-09-17,543,4,451.37,1805.48,95.04,CUST8804,South
18229,2024-09-17,358,2,93.15,186.3,62.08,CUST5508,North
18230,2024-09-17,646,2,137.17,274.34,0.0,CUST6101,Central
18231,2024-09-17,592,4,150.61,602.44,200.8,CUST6568,North
18232,2024-09-17,306,1,34.52,34.52,6.09,CUST3619,West
18233,2024-09-17,411,3,411.28,1233.84,0.0,CUST7113,Central
18234,2024-09-17,55,3,49.74,149.22,0.0,CUST1439,Central
18235,2024-09-17,153,2,158.23,316.46,135.62,CUST3447,West
18236,2024-09-17,524,3,154.83,464.49,0.0,CUST9914,North
18237,2024-09-17,541,4,403.86,1615.44,0.0,CUST1004,Central
18238,2024-09-17,121,6,198.75,1192.5,511.02,CUST1963,West
18239,2024-09-17,346,3,111.52,334.56,17.61,CUST3469,South
18240,2024-09-17,480,1,106.1,106.1,18.73,CUST1450,Central
18241,2024-09-17,472,4,274.51,1098.04,274.52,CUST8824,North
18242,2024-09-17,604,4,203.77,815.08,42.88,CUST3566,North
18243,2024-09-17,141,1,256.79,256.79,13.51,CUST9559,Central
18244,2024-09-17,513,1,451.17,451.17,23.75,CUST5575,East
18245,2024-09-17,347,1,167.05,167.05,0.0,CUST3948,South
18246,2024-09-17,490,1,246.03,246.03,27.33,CUST6297,Central
18247,2024-09-17,354,2,93.63,187.26,46.82,CUST7775,North
18248,2024-09-17,281,1,220.1,220.1,0.0,CUST3152,South
18249,2024-09-17,55,4,49.74,198.96,0.0,CUST4435,North
18250,2024-09-17,612,2,110.05,220.1,73.36,CUST6371,Central
18251,2024-09-17,26,2,124.14,248.28,43.82,CUST9455,West
18252,2024-09-17,33,1,50.87,50.87,5.65,CUST6747,North
18253,2024-09-17,283,1,112.19,112.19,12.47,CUST8540,East
18254,2024-09-17,161,1,151.55,151.55,26.74,CUST8298,Central
18255,2024-09-17,538,1,469.75,469.75,24.73,CUST1484,South
18256,2024-09-17,480,1,106.1,106.1,18.73,CUST3741,South
18257,2024-09-17,612,2,110.05,220.1,73.36,CUST1225,Central
18258,2024-09-17,646,1,137.17,137.17,0.0,CUST9614,Central
18259,2024-09-17,158,1,217.36,217.36,38.35,CUST1928,West
18260,2024-09-17,173,3,123.84,371.52,41.28,CUST1049,Central
18261,2024-09-17,543,2,451.37,902.74,47.52,CUST5636,North
18262,2024-09-17,299,1,210.24,210.24,0.0,CUST8616,East
18263,2024-09-17,507,1,474.83,474.83,0.0,CUST1193,South
18264,2024-09-17,526,2,399.25,798.5,88.74,CUST5582,North
18265,2024-09-17,26,1,124.14,124.14,21.91,CUST4621,North
18266,2024-09-17,257,2,225.47,450.94,112.74,CUST1771,West
18267,2024-09-17,453,4,191.71,766.84,191.72,CUST9408,Central
18268,2024-09-17,484,5,373.57,1867.85,0.0,CUST7933,West
18269,2024-09-17,553,3,497.71,1493.13,0.0,CUST6727,Central
18270,2024-09-17,442,1,58.87,58.87,0.0,CUST8939,East
18271,2024-09-17,50,1,23.3,23.3,0.0,CUST6581,Central
18272,2024-09-17,482,3,152.39,457.17,24.06,CUST6539,North
18273,2024-09-17,235,6,63.26,379.56,162.66,CUST6550,Central
18274,2024-09-17,496,4,348.28,1393.12,245.84,CUST2588,East
18275,2024-09-17,253,2,214.88,429.76,0.0,CUST6492,North
18276,2024-09-17,58,3,81.87,245.61,61.41,CUST5860,Central
18277,2024-09-17,75,1,26.69,26.69,0.0,CUST8171,South
18278,2024-09-17,212,3,51.89,155.67,8.22,CUST5064,West
18279,2024-09-17,618,1,195.65,195.65,10.3,CUST7755,Central
18280,2024-09-17,437,1,322.81,322.81,16.99,CUST5772,West
18281,2024-09-17,141,2,256.79,513.58,27.02,CUST3096,West
18282,2024-09-17,130,1,183.92,183.92,0.0,CUST3916,Central
18283,2024-09-17,622,3,190.52,571.56,142.89,CUST8032,East
18284,2024-09-17,221,2,37.03,74.06,31.76,CUST2710,Central
18285,2024-09-17,427,4,115.57,462.28,115.56,CUST3045,East
18286,2024-09-17,22,5,18.35,91.75,30.6,CUST3200,North
18287,2024-09-17,615,4,280.89,1123.56,59.12,CUST6053,South
18288,2024-09-17,260,1,296.56,296.56,0.0,CUST5430,East
18289,2024-09-17,93,1,45.5,45.5,8.03,CUST1753,East
18290,2024-09-17,200,3,197.82,593.46,104.76,CUST7575,South
18291,2024-09-17,479,1,283.51,283.51,0.0,CUST2737,West
18292,2024-09-17,201,6,43.38,260.28,86.76,CUST7325,East
18293,2024-09-17,388,1,245.27,245.27,0.0,CUST4168,East
18294,2024-09-17,253,1,214.88,214.88,0.0,CUST4296,Central
18295,2024-09-17,160,2,72.24,144.48,0.0,CUST5694,North
18296,2024-09-17,110,3,164.32,492.96,123.24,CUST7975,West
18297,2024-09-17,121,2,198.75,397.5,170.34,CUST8358,East
18298,2024-09-17,228,3,57.02,171.06,9.0,CUST1549,West
18299,2024-09-17,344,1,184.34,184.34,0.0,CUST7872,Central
18300,2024-09-17,543,1,451.37,451.37,23.76,CUST9368,East
18301,2024-09-17,418,2,260.55,521.1,27.44,CUST9731,East
18302,2024-09-17,232,2,208.29,416.58,46.28,CUST8315,East
18303,2024-09-17,310,1,210.52,210.52,37.15,CUST2234,North
18304,2024-09-17,417,1,113.39,113.39,0.0,CUST1894,West
18305,2024-09-17,503,1,351.01,351.01,61.94,CUST8155,West
18306,2024-09-17,518,1,71.93,71.93,12.7,CUST3477,West
18307,2024-09-17,19,1,59.6,59.6,0.0,CUST5746,North
18308,2024-09-17,17,4,21.34,85.36,28.48,CUST9257,West
18309,2024-09-17,158,1,217.36,217.36,38.35,CUST4869,Central
18310,2024-09-17,15,3,97.01,291.03,0.0,CUST8373,Central
18311,2024-09-17,141,4,256.79,1027.16,54.04,CUST6194,South
18312,2024-09-17,450,1,55.85,55.85,0.0,CUST8446,West
18313,2024-09-17,113,2,101.6,203.2,0.0,CUST1858,North
18314,2024-09-17,355,2,83.94,167.88,29.62,CUST3623,East
18315,2024-09-17,280,1,210.5,210.5,23.39,CUST4485,North
18316,2024-09-17,307,2,199.53,399.06,0.0,CUST8064,East
18317,2024-09-17,55,2,49.74,99.48,0.0,CUST6838,Central
18318,2024-09-17,180,1,255.48,255.48,28.38,CUST9544,South
18319,2024-09-17,567,3,86.47,259.41,0.0,CUST5238,South
18320,2024-09-17,133,2,226.86,453.72,80.06,CUST8185,Central
18321,2024-09-17,317,3,151.34,454.02,50.43,CUST1239,East
18322,2024-09-17,136,3,198.82,596.46,149.13,CUST8215,North
18323,2024-09-17,234,2,85.71,171.42,42.86,CUST5796,North
18324,2024-09-17,35,3,20.78,62.34,26.73,CUST8904,Central
18325,2024-09-17,502,2,376.4,752.8,132.86,CUST4291,West
18326,2024-09-17,205,2,274.45,548.9,0.0,CUST6645,North
18327,2024-09-17,326,3,48.12,144.36,16.05,CUST9338,West
18328,2024-09-17,408,4,397.31,1589.24,176.56,CUST7115,West
18329,2024-09-17,72,1,80.41,80.41,4.23,CUST3923,West
18330,2024-09-17,297,2,75.15,150.3,7.92,CUST3286,North
18331,2024-09-17,62,2,61.34,122.68,0.0,CUST4613,South
18332,2024-09-17,538,2,469.75,939.5,49.46,CUST8694,South
18333,2024-09-17,410,1,70.91,70.91,3.73,CUST6608,West
18334,2024-09-17,484,1,373.57,373.57,0.0,CUST2930,South
18335,2024-09-17,106,1,151.43,151.43,26.73,CUST6967,West
18336,2024-09-17,222,1,124.5,124.5,6.55,CUST8926,South
18337,2024-09-17,385,2,97.89,195.78,48.94,CUST2185,South
18338,2024-09-17,53,2,137.98,275.96,0.0,CUST5082,North
18339,2024-09-17,588,4,181.06,724.24,80.48,CUST1440,Central
18340,2024-09-17,155,1,244.7,244.7,0.0,CUST6593,West
18341,2024-09-17,7,1,128.22,128.22,0.0,CUST9289,Central
18342,2024-09-17,539,4,189.5,758.0,133.8,CUST6716,Central
18343,2024-09-17,188,1,46.76,46.76,2.46,CUST2886,East
18344,2024-09-17,47,1,107.01,107.01,11.89,CUST4835,South
18345,2024-09-17,324,1,161.73,161.73,28.54,CUST5996,South
18346,2024-09-17,9,1,53.6,53.6,5.95,CUST6577,West
18347,2024-09-17,450,4,55.85,223.4,0.0,CUST7236,North
18348,2024-09-17,640,3,65.05,195.15,10.26,CUST1113,Central
18349,2024-09-17,569,1,246.83,246.83,13.0,CUST9841,North
18350,2024-09-17,433,3,207.31,621.93,69.09,CUST6466,West
18351,2024-09-17,261,1,180.89,180.89,9.53,CUST9809,South
18352,2024-09-17,432,2,271.68,543.36,28.6,CUST7672,Central
18353,2024-09-17,415,4,362.78,1451.12,76.4,CUST1756,South
18354,2024-09-17,58,4,81.87,327.48,81.88,CUST1505,South
18355,2024-09-17,208,2,190.57,381.14,20.06,CUST5401,North
18356,2024-09-17,360,1,54.03,54.03,9.53,CUST5028,West
18357,2024-09-18,634,1,129.17,129.17,6.8,CUST4097,South
18358,2024-09-18,544,4,326.04,1304.16,0.0,CUST9447,East
18359,2024-09-18,232,1,208.29,208.29,23.14,CUST8105,Central
18360,2024-09-18,3,2,40.28,80.56,0.0,CUST5373,Central
18361,2024-09-18,205,2,274.45,548.9,0.0,CUST8271,West
18362,2024-09-18,41,4,118.98,475.92,52.88,CUST1452,West
18363,2024-09-18,560,4,169.52,678.08,0.0,CUST1712,West
18364,2024-09-18,272,1,77.97,77.97,13.76,CUST1720,North
18365,2024-09-18,476,3,272.2,816.6,144.09,CUST9171,East
18366,2024-09-18,363,3,148.09,444.27,111.06,CUST7182,North
18367,2024-09-18,138,1,151.26,151.26,16.8,CUST5554,South
18368,2024-09-18,489,1,317.79,317.79,0.0,CUST5055,West
18369,2024-09-18,544,1,326.04,326.04,0.0,CUST1514,North
18370,2024-09-18,532,2,375.94,751.88,39.56,CUST5551,Central
18371,2024-09-18,168,1,42.42,42.42,0.0,CUST2299,West
18372,2024-09-18,497,1,155.22,155.22,17.25,CUST6060,East
18373,2024-09-18,401,1,368.26,368.26,0.0,CUST4227,West
18374,2024-09-18,397,1,149.93,149.93,16.66,CUST8170,North
18375,2024-09-18,464,3,153.81,461.43,51.27,CUST7251,South
18376,2024-09-18,95,1,173.01,173.01,0.0,CUST9253,West
18377,2024-09-18,336,2,61.45,122.9,30.72,CUST8154,South
18378,2024-09-18,206,4,81.35,325.4,139.44,CUST2299,East
18379,2024-09-18,335,2,80.37,160.74,0.0,CUST8831,West
18380,2024-09-18,601,1,234.73,234.73,0.0,CUST5932,North
18381,2024-09-18,457,1,314.32,314.32,16.55,CUST6325,East
18382,2024-09-18,576,4,177.01,708.04,177.0,CUST7138,Central
18383,2024-09-18,564,1,84.69,84.69,4.45,CUST8161,West
18384,2024-09-18,51,1,21.68,21.68,2.41,CUST2997,Central
18385,2024-09-18,434,1,119.86,119.86,0.0,CUST3445,East
18386,2024-09-18,546,1,426.81,426.81,47.42,CUST9834,West
18387,2024-09-18,388,4,245.27,981.08,0.0,CUST6039,North
18388,2024-09-18,464,1,153.81,153.81,17.09,CUST5490,South
18389,2024-09-18,455,2,158.4,316.8,16.68,CUST9012,Central
18390,2024-09-18,507,3,474.83,1424.49,0.0,CUST6923,South
18391,2024-09-18,292,2,154.86,309.72,16.3,CUST2040,East
18392,2024-09-18,42,1,63.02,63.02,0.0,CUST2783,Central
18393,2024-09-18,343,1,252.84,252.84,28.09,CUST9243,Central
18394,2024-09-18,324,2,161.73,323.46,57.08,CUST8702,South
18395,2024-09-18,337,1,46.5,46.5,5.16,CUST7852,South
18396,2024-09-18,529,2,375.47,750.94,39.52,CUST5230,Central
18397,2024-09-18,21,1,34.07,34.07,1.79,CUST3818,North
18398,2024-09-18,80,2,43.26,86.52,15.26,CUST3638,South
18399,2024-09-18,374,1,120.29,120.29,13.36,CUST4357,South
18400,2024-09-18,620,5,291.41,1457.05,0.0,CUST9587,South
18401,2024-09-18,265,6,36.18,217.08,54.24,CUST3009,East
18402,2024-09-18,402,1,278.4,278.4,30.93,CUST1390,North
18403,2024-09-18,397,3,149.93,449.79,49.98,CUST8553,North
18404,2024-09-18,382,2,82.53,165.06,29.12,CUST4467,South
18405,2024-09-18,170,1,158.03,158.03,0.0,CUST1110,East
18406,2024-09-18,135,1,127.06,127.06,0.0,CUST5474,Central
18407,2024-09-18,307,3,199.53,598.59,0.0,CUST5236,East
18408,2024-09-18,220,3,220.69,662.07,0.0,CUST7879,West
18409,2024-09-18,550,2,380.77,761.54,40.08,CUST8913,North
18410,2024-09-18,334,1,96.41,96.41,0.0,CUST6953,East
18411,2024-09-18,592,2,150.61,301.22,100.4,CUST2809,West
18412,2024-09-18,394,1,178.14,178.14,9.38,CUST7223,West
18413,2024-09-18,609,1,44.41,44.41,7.83,CUST1115,East
18414,2024-09-18,15,2,97.01,194.02,0.0,CUST6171,West
18415,2024-09-18,386,5,47.9,239.5,59.85,CUST9979,Central
18416,2024-09-18,629,1,79.93,79.93,4.21,CUST4779,Central
18417,2024-09-18,36,1,120.39,120.39,0.0,CUST2384,North
18418,2024-09-18,44,1,103.36,103.36,11.49,CUST7584,East
18419,2024-09-18,615,1,280.89,280.89,14.78,CUST7071,West
18420,2024-09-18,263,2,243.53,487.06,25.64,CUST7564,West
18421,2024-09-18,151,2,39.56,79.12,8.78,CUST8374,West
18422,2024-09-18,248,2,147.44,294.88,15.52,CUST7102,West
18423,2024-09-18,191,3,52.62,157.86,27.84,CUST8094,West
18424,2024-09-18,383,1,35.15,35.15,3.9,CUST7567,East
18425,2024-09-18,262,2,233.5,467.0,116.76,CUST8875,West
18426,2024-09-18,389,1,78.11,78.11,13.79,CUST1767,Central
18427,2024-09-18,568,2,214.48,428.96,0.0,CUST6780,South
18428,2024-09-18,158,1,217.36,217.36,38.35,CUST1137,Central
18429,2024-09-18,427,4,115.57,462.28,115.56,CUST6603,South
18430,2024-09-18,240,2,262.54,525.08,58.34,CUST8139,East
18431,2024-09-18,81,1,61.03,61.03,6.78,CUST6399,East
18432,2024-09-18,186,2,57.21,114.42,0.0,CUST4031,North
18433,2024-09-18,476,4,272.2,1088.8,192.12,CUST9044,East
18434,2024-09-18,82,1,92.12,92.12,10.24,CUST2016,East
18435,2024-09-18,594,2,215.73,431.46,0.0,CUST9802,Central
18436,2024-09-18,417,2,113.39,226.78,0.0,CUST9111,Central
18437,2024-09-18,594,4,215.73,862.92,0.0,CUST3201,Central
18438,2024-09-18,192,4,159.85,639.4,159.84,CUST9212,West
18439,2024-09-18,488,1,64.03,64.03,0.0,CUST3352,West
18440,2024-09-18,111,1,186.8,186.8,20.76,CUST6907,East
18441,2024-09-18,122,2,263.16,526.32,27.7,CUST5519,South
18442,2024-09-18,519,3,172.5,517.5,91.32,CUST3729,North
18443,2024-09-18,364,1,57.58,57.58,10.16,CUST8063,North
18444,2024-09-18,93,1,45.5,45.5,8.03,CUST6927,North
18445,2024-09-18,424,3,61.89,185.67,79.56,CUST7785,Central
18446,2024-09-18,615,3,280.89,842.67,44.34,CUST3788,Central
18447,2024-09-18,264,1,142.0,142.0,0.0,CUST9785,West
18448,2024-09-18,221,4,37.03,148.12,63.52,CUST4803,Central
18449,2024-09-18,239,2,44.93,89.86,10.0,CUST8074,East
18450,2024-09-18,88,3,103.87,311.61,0.0,CUST1568,North
18451,2024-09-18,583,3,58.72,176.16,44.07,CUST7224,West
18452,2024-09-18,340,5,233.41,1167.05,291.75,CUST3288,East
18453,2024-09-18,171,3,154.6,463.8,24.42,CUST7797,West
18454,2024-09-18,423,5,111.05,555.25,29.25,CUST4312,Central
18455,2024-09-18,144,1,140.14,140.14,15.57,CUST1613,South
18456,2024-09-18,34,3,30.66,91.98,22.98,CUST3657,North
18457,2024-09-18,268,3,178.22,534.66,178.23,CUST5209,South
18458,2024-09-18,313,1,187.08,187.08,9.85,CUST1911,South
18459,2024-09-18,322,2,82.74,165.48,8.7,CUST2457,Central
18460,2024-09-18,312,1,123.53,123.53,6.5,CUST4111,Central
18461,2024-09-18,259,6,105.32,631.92,157.98,CUST4916,South
18462,2024-09-18,509,3,118.13,354.39,39.39,CUST1324,North
18463,2024-09-18,609,2,44.41,88.82,15.66,CUST2777,North
18464,2024-09-18,590,2,211.93,423.86,47.1,CUST9328,East
18465,2024-09-18,451,1,143.55,143.55,0.0,CUST1351,West
18466,2024-09-18,70,3,47.09,141.27,60.54,CUST6794,East
18467,2024-09-18,211,1,207.17,207.17,36.56,CUST9220,Central
18468,2024-09-18,120,4,204.28,817.12,0.0,CUST6298,East
18469,2024-09-18,501,1,119.98,119.98,13.33,CUST9569,West
18470,2024-09-18,305,1,141.03,141.03,24.89,CUST6239,East
18471,2024-09-18,85,2,22.77,45.54,5.06,CUST3186,East
18472,2024-09-18,373,4,74.16,296.64,74.16,CUST6824,South
18473,2024-09-18,139,2,220.99,441.98,49.1,CUST7433,North
18474,2024-09-18,521,2,248.86,497.72,87.82,CUST6629,North
18475,2024-09-18,144,2,140.14,280.28,31.14,CUST5529,South
18476,2024-09-18,246,3,137.72,413.16,45.93,CUST7751,Central
18477,2024-09-18,369,3,108.77,326.31,81.57,CUST8495,East
18478,2024-09-18,424,4,61.89,247.56,106.08,CUST6676,West
18479,2024-09-18,349,4,97.14,388.56,43.16,CUST9573,South
18480,2024-09-18,572,1,191.76,191.76,21.3,CUST6199,North
18481,2024-09-18,637,2,240.56,481.12,0.0,CUST8423,Central
18482,2024-09-18,578,1,167.47,167.47,29.56,CUST9949,South
18483,2024-09-18,427,2,115.57,231.14,57.78,CUST9219,West
18484,2024-09-18,444,2,343.74,687.48,0.0,CUST2458,South
18485,2024-09-18,60,3,122.43,367.29,40.8,CUST6376,East
18486,2024-09-18,47,3,107.01,321.03,35.67,CUST7511,West
18487,2024-09-18,456,1,315.63,315.63,0.0,CUST8078,South
18488,2024-09-18,635,2,192.01,384.02,0.0,CUST4331,Central
18489,2024-09-18,88,3,103.87,311.61,0.0,CUST6822,Central
18490,2024-09-18,76,2,138.07,276.14,0.0,CUST8165,East
18491,2024-09-18,207,4,258.0,1032.0,114.64,CUST2118,West
18492,2024-09-18,505,1,154.23,154.23,8.12,CUST9747,South
18493,2024-09-18,276,2,136.36,272.72,68.16,CUST6357,West
18494,2024-09-18,246,1,137.72,137.72,15.31,CUST1752,North
18495,2024-09-18,401,1,368.26,368.26,0.0,CUST2816,West
18496,2024-09-18,431,1,379.04,379.04,19.95,CUST3112,East
